CountryOrTerritory,ReportingYear,UpdateTime,StationLocalId,SamplingPointLocalId,SamplingPoint_Latitude,SamplingPoint_Longitude,Pollutant,AggregationType,Namespace,Unit,BeginPosition,EndPosition,Validity,Verification,DataCoverage,DataCapture,TimeCoverage,AQValue
Bulgaria,2016,2019-02-08T09:34:44.04Z,STA-BG0070A,SPO-BG0070A_00038_100,42.637191999999992,23.243864000000002,Nitrogen monoxide (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,91.99681239,100,91.99681239,-1.52
Bulgaria,2016,2019-02-08T09:34:44.04Z,STA-BG0053R,SPO-BG0053R_05012_100,41.694341999999999,24.738078000000002,Lead in PM10 (aerosol),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Not valid,Not verified,0,0,8.73178506,0
Bulgaria,2016,2019-02-08T09:34:44.04Z,STA-BG0045A,SPO-BG0045A_00007_500,43.851366999999996,25.964086000000002,Ozone (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,97.75728597,100,97.75728597,0
Bulgaria,2016,2019-02-08T09:34:44.04Z,STA-BG0070A,SPO-BG0070A_00007_100,42.637191999999992,23.243864000000002,Ozone (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,79.66757741,100,79.66757741,-7.32
Bulgaria,2016,2019-02-08T09:34:44.04Z,STA-BG0019A,SPO-BG0019A_00038_100,43.411799999999999,24.615006000000005,Nitrogen monoxide (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,78.89344262,100,78.89344262,-0.61
Bulgaria,2016,2019-02-08T09:34:44.04Z,STA-BG0045A,SPO-BG0045A_00020_100,43.851366999999996,25.964086000000002,Benzene (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,97.60928962,100,97.60928962,0
Bulgaria,2016,2019-02-08T09:34:44.04Z,STA-BG0054A,SPO-BG0054A_00005_100,42.690353000000002,23.336050000000004,Particulate matter < 10 µm (aerosol),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Not valid,Not verified,0,0,0.01138434,0
Bulgaria,2016,2019-02-08T09:34:44.04Z,STA-BG0038A,SPO-BG0038A_00008_501,43.268205999999992,26.938438999999999,Nitrogen dioxide (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,98.20127505,100,98.20127505,1.51
Bulgaria,2016,2019-02-08T09:34:44.04Z,STA-BG0052A,SPO-BG0052A_00008_500,42.666507999999993,23.400164,Nitrogen dioxide (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,98.97540984,100,98.97540984,0.78
Bulgaria,2016,2019-02-08T09:34:44.04Z,STA-BG0073A,SPO-BG0073A_00005_100,42.669796999999996,23.268402999999999,Particulate matter < 10 µm (aerosol),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Not valid,Verified,0.01138434,100,0.01138434,83.23
Bulgaria,2016,2019-02-08T09:34:44.04Z,STA-BG0044A,SPO-BG0044A_00011_500,42.518891999999994,27.375143999999999,Hydrogen sulphide (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,94.72905282,100,94.72905282,0
Bulgaria,2016,2019-02-08T09:34:44.04Z,STA-BG0075A,SPO-BG0075A_00001_100,43.224389000000002,27.915732999999999,Sulphur dioxide (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,99.68123862,100,99.68123862,0.01
Bulgaria,2016,2019-02-08T09:34:44.04Z,STA-BG0070A,SPO-BG0070A_05012_100,42.637191999999992,23.243864000000002,Lead in PM10 (aerosol),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Not valid,Not verified,0,0,35.78096539,0
Bulgaria,2016,2019-02-08T09:34:44.04Z,STA-BG0025A,SPO-BG0025A_05012_100,42.708207999999992,24.177277999999998,Lead in PM10 (aerosol),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Not valid,Not verified,0,0,11.73724954,0
Bulgaria,2016,2019-02-08T09:34:44.04Z,STA-BG0072A,SPO-BG0072A_00038_100,42.152642,24.750764,Nitrogen monoxide (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Not valid,Not verified,0,0,100,0
Bulgaria,2016,2019-02-08T09:34:44.04Z,STA-BG0061A,SPO-BG0061A_05014_100,41.930213999999992,25.55265,Cadmium in PM10 (aerosol),1 year hour min,BG.BG-ExEA.AQ,ng.m-3,2016-01-01,2017-01-01,Not valid,Not verified,0,0,49.44216758,0
Bulgaria,2016,2019-02-08T09:34:44.04Z,STA-BG0043A,SPO-BG0043A_00007_500,43.20797799999999,23.557414000000001,Ozone (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,94.47859745,100,94.47859745,2.00999999
Bulgaria,2016,2019-02-08T09:34:44.04Z,STA-BG0075A,SPO-BG0075A_00020_100,43.224389000000002,27.915732999999999,Benzene (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,97.65482696,100,97.65482696,0
Bulgaria,2016,2019-02-08T09:34:44.04Z,STA-BG0070A,SPO-BG0070A_06012_100,42.637191999999992,23.243864000000002,"1,2,3-Trimethylbenzene (air)",1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Not valid,Not verified,0,0,93.9776867,0
Bulgaria,2016,2019-02-08T09:34:44.04Z,STA-BG0013A,SPO-BG0013A_00020_100,43.223043999999994,27.587239,Benzene (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,93.03278689,100,93.03278689,0
Bulgaria,2016,2019-02-08T09:34:44.04Z,STA-BG0073A,SPO-BG0073A_00010_100,42.669796999999996,23.268402999999999,Carbon monoxide (air),1 year hour min,BG.BG-ExEA.AQ,mg.m-3,2016-01-01,2017-01-01,Valid,Verified,96.22040073,100,96.22040073,0.02
Bulgaria,2016,2019-02-08T09:34:44.04Z,STA-BG0051A,SPO-BG0051A_00008_500,42.14288899999999,24.765239000000001,Nitrogen dioxide (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,98.30373406,100,98.30373406,2.7
Bulgaria,2016,2019-02-08T09:34:44.04Z,STA-BG0071A,SPO-BG0071A_05015_100,42.659757999999989,27.720956000000001,Nickel in PM10 (aerosol),1 year hour min,BG.BG-ExEA.AQ,ng.m-3,2016-01-01,2017-01-01,Not valid,Not verified,0,0,16.38205829,0
Bulgaria,2016,2019-02-08T09:34:44.04Z,STA-BG0049A,SPO-BG0049A_00008_500,42.609949999999998,23.036928,Nitrogen dioxide (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Not valid,Not verified,0,0,100,0
Bulgaria,2016,2019-02-08T09:34:44.04Z,STA-BG0055A,SPO-BG0055A_00007_100,42.432355999999999,25.637388999999999,Ozone (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,92.24726776,100,92.24726776,0
Bulgaria,2016,2019-02-08T09:34:44.04Z,STA-BG0026A,SPO-BG0026A_00001_501,42.146475000000002,25.875406000000002,Sulphur dioxide (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,95.42349727,100,95.42349727,0
Bulgaria,2016,2019-02-08T09:34:44.04Z,STA-BG0056A,SPO-BG0056A_00010_100,42.456622000000003,27.420967000000005,Carbon monoxide (air),1 year hour min,BG.BG-ExEA.AQ,mg.m-3,2016-01-01,2017-01-01,Valid,Verified,98.9640255,100,98.9640255,0
Bulgaria,2016,2019-02-08T09:34:44.04Z,STA-BG0073A,SPO-BG0073A_06013_100,42.669796999999996,23.268402999999999,"1,3,5-Trimethylbenzene (air)",1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Not valid,Not verified,0,0,88.23998179,0
Bulgaria,2016,2019-02-08T09:34:44.04Z,STA-BG0044A,SPO-BG0044A_00038_100,42.518891999999994,27.375143999999999,Nitrogen monoxide (air),1 year hour min,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,95.09335155,100,95.09335155,0.07
Bulgaria,2016,2019-02-08T08:58:58.803333Z,STA-BG0040A,SPO-BG0040A_00007_100,42.732291999999987,23.310972,Ozone (air),1 year 93.15 percentile daily 8h maximum,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,94.80874317,95.85635359,98.90710383,106.79374999
Bulgaria,2016,2019-02-08T08:58:58.803333Z,STA-BG0050A,SPO-BG0050A_00007_500,42.680557999999991,23.296786000000001,Ozone (air),1 year 93.15 percentile daily 8h maximum,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,98.63387978,99.17582418,99.45355191,89.64749999
Bulgaria,2016,2019-02-08T08:58:58.803333Z,STA-BG0058A,SPO-BG0058A_00007_100,42.001932999999994,23.097822000000001,Ozone (air),1 year 93.15 percentile daily 8h maximum,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,90.71038251,97.64705882,92.89617486,107.28499999
Bulgaria,2016,2019-02-08T08:58:58.803333Z,STA-BG0073A,SPO-BG0073A_00007_100,42.669796999999996,23.268402999999999,Ozone (air),1 year 93.15 percentile daily 8h maximum,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,97.54098361,98.34710744,99.18032787,117.605
Bulgaria,2015,2019-01-31T13:10:25.25Z,STA-BG0073A,SPO-BG0073A_00001_100,42.669796999999996,23.268402999999999,Sulphur dioxide (air),Winter mean,BG.BG-ExEA.AQ,ug.m-3,2015-10-01,2016-04-01,Not valid,Verified,49.06648452,100,49.06648452,13.02111368
Bulgaria,2015,2019-01-31T13:10:25.25Z,STA-BG0071A,SPO-BG0071A_00001_100,42.659757999999989,27.720956000000001,Sulphur dioxide (air),Winter mean,BG.BG-ExEA.AQ,ug.m-3,2015-10-01,2016-04-01,Not valid,Verified,47.49544627,100,47.49544627,5.79143336
Bulgaria,2015,2019-01-31T13:10:25.25Z,STA-BG0051A,SPO-BG0051A_00001_500,42.14288899999999,24.765239000000001,Sulphur dioxide (air),Winter mean,BG.BG-ExEA.AQ,ug.m-3,2015-10-01,2016-04-01,Not valid,Verified,48.95264117,100,48.95264117,16.42916278
Bulgaria,2015,2019-01-31T13:10:25.25Z,STA-BG0057A,SPO-BG0057A_00001_100,43.126474999999985,25.691210999999999,Sulphur dioxide (air),Winter mean,BG.BG-ExEA.AQ,ug.m-3,2015-10-01,2016-04-01,Not valid,Verified,47.40437158,100,47.40437158,14.52729106
Bulgaria,2015,2019-01-31T13:10:25.25Z,STA-BG0050A,SPO-BG0050A_00001_500,42.680557999999991,23.296786000000001,Sulphur dioxide (air),Winter mean,BG.BG-ExEA.AQ,ug.m-3,2015-10-01,2016-04-01,Not valid,Verified,49.6129326,100,49.6129326,14.32454336
Bulgaria,2016,2019-02-08T07:33:37.92Z,STA-BG0052A,SPO-BG0052A_00007_500,42.666507999999993,23.400164,Ozone (air),1 year hour exceed 180,BG.BG-ExEA.AQ,count,2016-01-01,2017-01-01,Valid,Verified,98.98679417,100,98.98679417,0
Bulgaria,2016,2019-02-08T07:33:37.92Z,STA-BG0058A,SPO-BG0058A_00007_100,42.001932999999994,23.097822000000001,Ozone (air),1 year hour exceed 180,BG.BG-ExEA.AQ,count,2016-01-01,2017-01-01,Valid,Verified,90.35746812,100,90.35746812,0
Bulgaria,2016,2019-02-08T07:33:37.92Z,STA-BG0051A,SPO-BG0051A_00007_500,42.14288899999999,24.765239000000001,Ozone (air),1 year hour exceed 180,BG.BG-ExEA.AQ,count,2016-01-01,2017-01-01,Valid,Verified,98.24681239,100,98.24681239,0
Bulgaria,2016,2019-02-08T07:33:37.92Z,STA-BG0043A,SPO-BG0043A_00007_500,43.20797799999999,23.557414000000001,Ozone (air),1 year hour exceed 180,BG.BG-ExEA.AQ,count,2016-01-01,2017-01-01,Valid,Verified,94.47859745,100,94.47859745,0
Bulgaria,2016,2019-10-26T00:33:17.813333Z,STA-BG0055A,SPO-BG0055A_00001_100,42.432355999999999,25.637388999999999,Sulphur dioxide (air),1 year day exceed 125,BG.BG-ExEA.AQ,Not specified,2016-01-01,2017-01-01,Valid,Verified,93.44262295,93.44262295,100,0
Bulgaria,2016,2019-10-26T00:33:17.813333Z,STA-BG0071A,SPO-BG0071A_00001_100,42.659757999999989,27.720956000000001,Sulphur dioxide (air),1 year day exceed 125,BG.BG-ExEA.AQ,Not specified,2016-01-01,2017-01-01,Valid,Verified,99.72677596,99.72677596,100,0
Bulgaria,2016,2019-10-26T00:33:17.813333Z,STA-BG0073A,SPO-BG0073A_00001_100,42.669796999999996,23.268402999999999,Sulphur dioxide (air),1 year day exceed 125,BG.BG-ExEA.AQ,Not specified,2016-01-01,2017-01-01,Valid,Verified,97.54098361,98.34710744,99.18032787,0
Bulgaria,2016,2019-10-26T00:33:17.813333Z,STA-BG0026A,SPO-BG0026A_00001_501,42.146475000000002,25.875406000000002,Sulphur dioxide (air),1 year day exceed 125,BG.BG-ExEA.AQ,Not specified,2016-01-01,2017-01-01,Valid,Verified,99.72677596,99.72677596,100,9
Bulgaria,2016,2019-08-14T12:48:09.75Z,STA-BG0058A,SPO-BG0058A_00038_100,42.001932999999994,23.097822000000001,Nitrogen monoxide (air),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,87.87568306,100,87.87568306,6.225244
Bulgaria,2016,2019-08-14T12:48:09.75Z,STA-BG0057A,SPO-BG0057A_00007_100,43.126474999999985,25.691210999999999,Ozone (air),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Not valid,Verified,68.37431694,100,68.37431694,45.791565
Bulgaria,2016,2019-08-14T12:48:09.75Z,STA-BG0013A,SPO-BG0013A_00008_500,43.223043999999994,27.587239,Nitrogen dioxide (air),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,93.31739526,100,93.31739526,22.110111
Bulgaria,2016,2019-08-14T12:48:44.876666Z,STA-BG0047A,SPO-BG0047A_00005_100,42.191407999999996,24.336849999999998,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Not valid,Verified,43.71584699,100,43.71584699,39.624999
Bulgaria,2016,2019-03-20T09:18:12.92Z,STA-BG0049A,SPO-BG0049A_00005_100,42.609949999999998,23.036928,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Not valid,Not verified,0,0,0.01138434,0
Bulgaria,2016,2019-08-14T12:48:09.75Z,STA-BG0050A,SPO-BG0050A_00005_100,42.680557999999991,23.296786000000001,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,96.73269581,100,96.73269581,39.349584
Bulgaria,2016,2019-08-14T12:48:44.876666Z,STA-BG0053R,SPO-BG0053R_05018_100,41.694341999999999,24.738078000000002,Arsenic in PM10 (aerosol),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ng.m-3,2016-01-01,2017-01-01,Valid,Verified,91.53005464,100,91.53005464,0.11366567
Bulgaria,2016,2019-08-14T12:48:09.75Z,STA-BG0038A,SPO-BG0038A_00001_501,43.268205999999992,26.938438999999999,Sulphur dioxide (air),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,82.33151184,100,82.33151184,3.771326
Bulgaria,2016,2019-08-14T12:48:09.75Z,STA-BG0050A,SPO-BG0050A_00001_500,42.680557999999991,23.296786000000001,Sulphur dioxide (air),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,98.89571949,100,98.89571949,7.376659
Bulgaria,2016,2019-03-20T09:18:12.92Z,STA-BG0039A,SPO-BG0039A_00020_100,42.434196999999983,25.631522,Benzene (air),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Not valid,Verified,2.071949,100,2.071949,0.35989
Bulgaria,2016,2019-08-14T12:48:09.75Z,STA-BG0070A,SPO-BG0070A_00038_100,42.637191999999992,23.243864000000002,Nitrogen monoxide (air),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,91.99681239,100,91.99681239,2.57564
Bulgaria,2016,2019-08-14T12:48:44.876666Z,STA-BG0053R,SPO-BG0053R_05012_100,41.694341999999999,24.738078000000002,Lead in PM10 (aerosol),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,91.53005464,100,91.53005464,0.00148925
Bulgaria,2016,2019-08-14T12:48:09.75Z,STA-BG0055A,SPO-BG0055A_00010_100,42.432355999999999,25.637388999999999,Carbon monoxide (air),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,mg.m-3,2016-01-01,2017-01-01,Valid,Verified,92.0992714,100,92.0992714,0.175421
Bulgaria,2016,2019-08-14T12:48:09.75Z,STA-BG0055A,SPO-BG0055A_00038_100,42.432355999999999,25.637388999999999,Nitrogen monoxide (air),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,94.05737705,100,94.05737705,9.26526
Bulgaria,2016,2019-08-14T12:48:09.75Z,STA-BG0070A,SPO-BG0070A_00021_100,42.637191999999992,23.243864000000002,Toluene (air),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,92.27003643,100,92.27003643,0.188748
Bulgaria,2016,2019-08-14T12:48:09.75Z,STA-BG0070A,SPO-BG0070A_05014_100,42.637191999999992,23.243864000000002,Cadmium in PM10 (aerosol),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ng.m-3,2016-01-01,2017-01-01,Not valid,Verified,64.48087432,100,64.48087432,0.025423
Bulgaria,2016,2019-08-14T12:48:09.75Z,STA-BG0045A,SPO-BG0045A_00020_100,43.851366999999996,25.964086000000002,Benzene (air),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,97.60928962,100,97.60928962,0.688469
Bulgaria,2016,2019-08-14T12:48:09.75Z,STA-BG0013A,SPO-BG0013A_00005_500,43.223043999999994,27.587239,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,96.73269581,100,96.73269581,27.736184
Bulgaria,2016,2019-08-14T12:48:44.876666Z,STA-BG0073A,SPO-BG0073A_05029_100,42.669796999999996,23.268402999999999,Benzo(a)pyrene in PM10 (aerosol),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ng.m-3,2016-01-01,2017-01-01,Not valid,Verified,28.96174863,100,28.96174863,3.62839622
Bulgaria,2016,2019-03-20T09:18:12.92Z,STA-BG0072A,SPO-BG0072A_00020_100,42.152642,24.750764,Benzene (air),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Not valid,Not verified,0,0,0.01138434,0
Bulgaria,2016,2019-08-14T12:48:09.75Z,STA-BG0038A,SPO-BG0038A_00008_501,43.268205999999992,26.938438999999999,Nitrogen dioxide (air),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,98.20127505,100,98.20127505,17.620129
Bulgaria,2016,2019-08-14T12:48:09.75Z,STA-BG0024A,SPO-BG0024A_05012_100,42.727488999999998,23.556006,Lead in PM10 (aerosol),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,98.90710383,100,98.90710383,0.025414
Bulgaria,2016,2019-08-14T12:48:09.75Z,STA-BG0073A,SPO-BG0073A_00005_100,42.669796999999996,23.268402999999999,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,97.00591985,100,97.00591985,39.258766
Bulgaria,2016,2019-08-14T12:48:44.876666Z,STA-BG0073A,SPO-BG0073A_06011_100,42.669796999999996,23.268402999999999,"1,2,4-Trimethylbenzene (air)",Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Not valid,Verified,12.02185792,100,12.02185792,0.21613636
Bulgaria,2016,2019-08-14T12:48:09.75Z,STA-BG0043A,SPO-BG0043A_00038_100,43.20797799999999,23.557414000000001,Nitrogen monoxide (air),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,94.86566485,100,94.86566485,4.824411
Bulgaria,2016,2019-08-14T12:48:09.75Z,STA-BG0051A,SPO-BG0051A_00007_500,42.14288899999999,24.765239000000001,Ozone (air),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,98.24681239,100,98.24681239,44.436896
Bulgaria,2016,2019-08-14T12:48:09.75Z,STA-BG0045A,SPO-BG0045A_00008_100,43.851366999999996,25.964086000000002,Nitrogen dioxide (air),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,97.76867031,100,97.76867031,21.406285
Bulgaria,2016,2019-08-14T12:48:44.876666Z,STA-BG0070A,SPO-BG0070A_05012_100,42.637191999999992,23.243864000000002,Lead in PM10 (aerosol),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Not valid,Verified,64.48087432,100,64.48087432,0.0016144
Bulgaria,2016,2019-08-14T12:48:09.75Z,STA-BG0050A,SPO-BG0050A_00020_100,42.680557999999991,23.296786000000001,Benzene (air),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,90.32331512,100,90.32331512,2.227658
Bulgaria,2016,2019-08-14T12:48:09.75Z,STA-BG0044A,SPO-BG0044A_00020_100,42.518891999999994,27.375143999999999,Benzene (air),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,97.14253188,100,97.14253188,2.044986
Bulgaria,2016,2019-08-14T12:48:44.876666Z,STA-BG0046A,SPO-BG0046A_05029_100,42.578274999999984,23.113975,Benzo(a)pyrene in PM10 (aerosol),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ng.m-3,2016-01-01,2017-01-01,Not valid,Verified,37.97814208,100,37.97814208,2.32892086
Bulgaria,2016,2019-10-25T18:14:59.783333Z,STA-BG0060A,SPO-BG0060A_00005_100,43.409705999999993,23.223932999999999,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,96.72131148,100,96.72131148,47.88983
Bulgaria,2016,2019-08-14T12:48:09.75Z,STA-BG0057A,SPO-BG0057A_00005_100,43.126474999999985,25.691210999999999,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,100.01138434,100,100.01138434,41.76849
Bulgaria,2016,2019-08-14T12:48:09.75Z,STA-BG0058A,SPO-BG0058A_00008_100,42.001932999999994,23.097822000000001,Nitrogen dioxide (air),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,87.8870674,100,87.8870674,18.365534
Bulgaria,2016,2019-08-14T12:48:09.75Z,STA-BG0053R,SPO-BG0053R_00020_100,41.694341999999999,24.738078000000002,Benzene (air),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,86.93078324,100,86.93078324,0.339075
Bulgaria,2016,2019-08-14T12:48:09.75Z,STA-BG0018A,SPO-BG0018A_05029_100,41.636077999999998,25.379683000000004,Benzo(a)pyrene in PM10 (aerosol),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ng.m-3,2016-01-01,2017-01-01,Not valid,Verified,38.25136612,100,38.25136612,2.399499
Bulgaria,2016,2019-08-14T12:48:09.75Z,STA-BG0040A,SPO-BG0040A_00005_100,42.732291999999987,23.310972,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Not valid,Verified,67.49772313,100,67.49772313,33.908613
Bulgaria,2016,2019-08-14T12:48:09.75Z,STA-BG0045A,SPO-BG0045A_00010_500,43.851366999999996,25.964086000000002,Carbon monoxide (air),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,mg.m-3,2016-01-01,2017-01-01,Valid,Verified,97.80282332,100,97.80282332,0.44862
Bulgaria,2016,2019-08-14T12:48:09.75Z,STA-BG0071A,SPO-BG0071A_00005_100,42.659757999999989,27.720956000000001,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,97.2791439,100,97.2791439,32.47633
Bulgaria,2016,2019-08-14T12:48:09.75Z,STA-BG0069A,SPO-BG0069A_00001_100,42.674005999999999,26.338325000000001,Sulphur dioxide (air),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,77.75500911,100,77.75500911,14.350972
Bulgaria,2016,2019-08-14T12:48:44.876666Z,STA-BG0024A,SPO-BG0024A_05029_100,42.727488999999998,23.556006,Benzo(a)pyrene in PM10 (aerosol),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ng.m-3,2016-01-01,2017-01-01,Not valid,Verified,43.44262295,100,43.44262295,1.64672955
Bulgaria,2016,2019-08-14T12:48:09.75Z,STA-BG0044A,SPO-BG0044A_00001_500,42.518891999999994,27.375143999999999,Sulphur dioxide (air),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,99.16894353,100,99.16894353,9.732516
Bulgaria,2016,2019-08-14T12:48:09.75Z,STA-BG0050A,SPO-BG0050A_00008_500,42.680557999999991,23.296786000000001,Nitrogen dioxide (air),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,98.91848816,100,98.91848816,31.48358
Bulgaria,2016,2019-03-20T09:18:12.92Z,STA-BG0075A,SPO-BG0075A_06001_100,43.224389000000002,27.915732999999999,Particulate matter < 2.5 µm (aerosol),Annual mean / 1 calendar year,BG.BG-ExEA.AQ,ug.m-3,2016-01-01,2017-01-01,Valid,Verified,98.08743169,100,98.08743169,12.67699163
